Date,Value,ChangePercentMonth,ChangePercentYear
2006-08,4.6,-0.08,-0.061224
2006-09,4.4,-0.043478,-0.083333
2006-10,4.1,-0.068182,-0.108696
2006-11,4.3,0.04878,-0.104167
2006-12,4.3,0.0,-0.065217
2007-01,5.0,0.162791,-0.019608
2007-02,4.9,-0.02,-0.039216
2007-03,4.5,-0.081633,-0.0625
2007-04,4.3,-0.044444,-0.044444
2007-05,4.3,0.0,-0.022727
2007-06,4.7,0.093023,-0.020833
2007-07,4.9,0.042553,-0.02
2007-08,4.6,-0.061224,0.0
2007-09,4.5,-0.021739,0.022727
2007-10,4.4,-0.022222,0.073171
2007-11,4.5,0.022727,0.046512
2007-12,4.8,0.066667,0.116279
2008-01,5.4,0.125,0.08
2008-02,5.2,-0.037037,0.061224
2008-03,5.2,0.0,0.155556
2008-04,4.8,-0.076923,0.116279
2008-05,5.2,0.083333,0.209302
2008-06,5.7,0.096154,0.212766
2008-07,6.0,0.052632,0.22449
2008-08,6.1,0.016667,0.326087
2008-09,6.0,-0.016393,0.333333
2008-10,6.1,0.016667,0.386364
2008-11,6.5,0.065574,0.444444
2008-12,7.1,0.092308,0.479167
2009-01,8.5,0.197183,0.574074
2009-02,8.9,0.047059,0.711538
2009-03,9.0,0.011236,0.730769
2009-04,8.6,-0.044444,0.791667
2009-05,9.1,0.05814,0.75
2009-06,9.7,0.065934,0.701754
2009-07,9.7,0.0,0.616667
2009-08,9.6,-0.010309,0.57377
2009-09,9.5,-0.010417,0.583333
2009-10,9.5,0.0,0.557377
2009-11,9.4,-0.010526,0.446154
2009-12,9.7,0.031915,0.366197
2010-01,10.6,0.092784,0.247059
2010-02,10.4,-0.018868,0.168539
2010-03,10.2,-0.019231,0.133333
2010-04,9.5,-0.068627,0.104651
2010-05,9.3,-0.021053,0.021978
2010-06,9.6,0.032258,-0.010309
2010-07,9.7,0.010417,0.0
2010-08,9.5,-0.020619,-0.010417
2010-09,9.2,-0.031579,-0.031579
2010-10,9.0,-0.021739,-0.052632
2010-11,9.3,0.033333,-0.010638
2010-12,9.1,-0.021505,-0.061856
2011-01,9.8,0.076923,-0.075472
2011-02,9.5,-0.030612,-0.086538
2011-03,9.2,-0.031579,-0.098039
2011-04,8.7,-0.054348,-0.084211
2011-05,8.7,0.0,-0.064516
2011-06,9.3,0.068966,-0.03125
2011-07,9.3,0.0,-0.041237
2011-08,9.1,-0.021505,-0.042105
2011-09,8.8,-0.032967,-0.043478
2011-10,8.5,-0.034091,-0.055556
2011-11,8.2,-0.035294,-0.11828
2011-12,8.3,0.012195,-0.087912
2012-01,8.8,0.060241,-0.102041
2012-02,8.7,-0.011364,-0.084211
2012-03,8.4,-0.034483,-0.086957
2012-04,7.7,-0.083333,-0.114943
2012-05,7.9,0.025974,-0.091954
2012-06,8.4,0.063291,-0.096774
2012-07,8.6,0.02381,-0.075269
2012-08,8.2,-0.046512,-0.098901
2012-09,7.6,-0.073171,-0.136364
2012-10,7.5,-0.013158,-0.117647
2012-11,7.4,-0.013333,-0.097561
2012-12,7.6,0.027027,-0.084337
2013-01,8.5,0.118421,-0.034091
2013-02,8.1,-0.047059,-0.068966
2013-03,7.6,-0.061728,-0.095238
2013-04,7.1,-0.065789,-0.077922
2013-05,7.3,0.028169,-0.075949
2013-06,7.8,0.068493,-0.071429
2013-07,7.7,-0.012821,-0.104651
2013-08,7.3,-0.051948,-0.109756
2013-09,7.0,-0.041096,-0.078947
2013-10,7.0,0.0,-0.066667
2013-11,6.6,-0.057143,-0.108108
2013-12,6.5,-0.015152,-0.144737
2014-01,7.0,0.076923,-0.176471
2014-02,7.0,0.0,-0.135802
2014-03,6.8,-0.028571,-0.105263
2014-04,5.9,-0.132353,-0.169014
2014-05,6.1,0.033898,-0.164384
2014-06,6.3,0.032787,-0.192308
2014-07,6.5,0.031746,-0.155844
2014-08,6.3,-0.030769,-0.136986
2014-09,5.7,-0.095238,-0.185714
2014-10,5.5,-0.035088,-0.214286
2014-11,5.5,0.0,-0.166667
2014-12,5.4,-0.018182,-0.169231
2015-01,6.1,0.12963,-0.128571
2015-02,5.8,-0.04918,-0.171429
2015-03,5.6,-0.034483,-0.176471
2015-04,5.1,-0.089286,-0.135593
2015-05,5.3,0.039216,-0.131148
2015-06,5.5,0.037736,-0.126984
2015-07,5.6,0.018182,-0.138462
2015-08,5.2,-0.071429,-0.174603
2015-09,4.9,-0.057692,-0.140351
2015-10,4.8,-0.020408,-0.127273
2015-11,4.8,0.0,-0.127273
2015-12,4.8,0.0,-0.111111
2016-01,5.3,0.104167,-0.131148
2016-02,5.2,-0.018868,-0.103448
2016-03,5.1,-0.019231,-0.089286
2016-04,4.7,-0.078431,-0.078431
2016-05,4.5,-0.042553,-0.150943
2016-06,5.1,0.133333,-0.072727
2016-07,5.1,0.0,-0.089286
2016-08,5.0,-0.019608,-0.038462
2016-09,4.8,-0.04,-0.020408
2016-10,4.7,-0.020833,-0.020833
2016-11,4.4,-0.06383,-0.083333
2016-12,4.5,0.022727,-0.0625
2017-01,5.1,0.133333,-0.037736
2017-02,4.9,-0.039216,-0.057692
2017-03,4.6,-0.061224,-0.098039
2017-04,4.1,-0.108696,-0.12766
2017-05,4.1,0.0,-0.088889
2017-06,4.5,0.097561,-0.117647
2017-07,4.6,0.022222,-0.098039
2017-08,4.5,-0.021739,-0.1
2017-09,4.1,-0.088889,-0.145833
2017-10,3.9,-0.04878,-0.170213
2017-11,3.9,0.0,-0.113636
2017-12,3.9,0.0,-0.133333
2018-01,4.5,0.153846,-0.117647
2018-02,4.4,-0.022222,-0.102041
2018-03,4.1,-0.068182,-0.108696
2018-04,3.7,-0.097561,-0.097561
2018-05,3.6,-0.027027,-0.121951
2018-06,4.2,0.166667,-0.066667
2018-07,4.1,-0.02381,-0.108696
2018-08,3.9,-0.04878,-0.133333
2018-09,3.6,-0.076923,-0.121951
2018-10,3.5,-0.027778,-0.102564
2018-11,3.5,0.0,-0.102564
2018-12,3.7,0.057143,-0.051282
2019-01,4.4,0.189189,-0.022222
2019-02,4.1,-0.068182,-0.068182
2019-03,3.9,-0.04878,-0.04878
2019-04,3.3,-0.153846,-0.108108
2019-05,3.4,0.030303,-0.055556
2019-06,3.8,0.117647,-0.095238
2019-07,4.0,0.052632,-0.02439
2019-08,3.8,-0.05,-0.025641
2019-09,3.3,-0.131579,-0.083333
2019-10,3.3,0.0,-0.057143
2019-11,3.3,0.0,-0.057143
2019-12,3.4,0.030303,-0.081081
2020-01,4.0,0.176471,-0.090909
2020-02,3.8,-0.05,-0.073171
2020-03,4.5,0.184211,0.153846
2020-04,14.4,2.2,3.363636
2020-05,13.0,-0.097222,2.823529
2020-06,11.2,-0.138462,1.947368
2020-07,10.5,-0.0625,1.625
2020-08,8.5,-0.190476,1.236842
2020-09,7.7,-0.094118,1.333333
2020-10,6.6,-0.142857,1.0
2020-11,6.4,-0.030303,0.939394
2020-12,6.5,0.015625,0.911765
2021-01,6.8,0.046154,0.7
2021-02,6.6,-0.029412,0.736842
2021-03,6.2,-0.060606,0.377778
2021-04,5.7,-0.080645,-0.604167
2021-05,5.5,-0.035088,-0.576923
2021-06,6.1,0.109091,-0.455357
2021-07,5.7,-0.065574,-0.457143
2021-08,5.3,-0.070175,-0.376471
2021-09,4.6,-0.132075,-0.402597
2021-10,4.3,-0.065217,-0.348485
2021-11,3.9,-0.093023,-0.390625
